player,fname,lname,posd,start,cteam,comb_player
JJ-1675,Jordan,Jenkins,OLB,2016,NYJ,"Jordan Jenkins, NYJ OLB"
JJ-2100,John,Jerry,RG,2010,NYG,"John Jerry, NYG RG"
JJ-2550,Jamel,Johnson,LWR,2015,SEA,"Jamel Johnson, SEA LWR"
JJ-3200,Jeron,Johnson,FS,2011,SEA,"Jeron Johnson, SEA FS"
JJ-3500,Josh,Johnson,QB,2008,NYG,"Josh Johnson, NYG QB"
JJ-3550,Josh,Johnson,RCB,2013,JAC,"Josh Johnson, JAC RCB"
JJ-3950,Jamaal,Jones,RWR,2016,SD,"Jamaal Jones, SD RWR"
JJ-4250,Jarvis,Jones,ROLB,2013,PIT,"Jarvis Jones, PIT ROLB"
JJ-4565,Jonathan,Jones,LCB,2016,NE,"Jonathan Jones, NE LCB"
JJ-4700,Julio,Jones,LWR,2011,ATL,"Julio Jones, ATL LWR"
JJ-5000,Johnathan,Joseph,RCB,2006,HOU,"Johnathan Joseph, HOU RCB"
JK-0225,Jayron,Kearse,SS,2016,MIN,"Jayron Kearse, MIN SS"
JK-0250,Jermaine,Kearse,RWR,2012,SEA,"Jermaine Kearse, SEA RWR"
JK-0500,Jason,Kelce,C,2011,PHI,"Jason Kelce, PHI C"
JK-1000,Jeremy,Kerley,SWR,2011,SF,"Jeremy Kerley, SF SWR"
JK-1012,Joe,Kerridge,FB,2016,GB,"Joe Kerridge, GB FB"
JK-1025,Josh,Keyes,WLB,2015,ATL,"Josh Keyes, ATL WLB"
JK-1650,Josh,Kline,RG,2013,TEN,"Josh Kline, TEN RG"
JK-2125,Jonathan,Krause,RWR,2014,TEN,"Jonathan Krause, TEN RWR"
JK-2200,John,Kuhn,FB,2005,NO,"John Kuhn, NO FB"
JK-2250,Jake,Kumerow,LWR,2015,CIN,"Jake Kumerow, CIN LWR"
JL-0207,Josh,Lambo,PK,2015,SD,"Josh Lambo, SD PK"
JL-0209,Jake,Lampman,LWR,2016,NO,"Jake Lampman, NO LWR"
JL-0211,Jimmy,Landes,LS,2016,DET,"Jimmy Landes, DET LS"
JL-0215,Jarvis,Landry,SWR,2014,MIA,"Jarvis Landry, MIA SWR"
JL-0230,Jeremy,Lane,RCB,2012,SEA,"Jeremy Lane, SEA RCB"
JL-0280,Jeremy,Langford,RB,2015,CHI,"Jeremy Langford, CHI RB"
JL-1250,Josh,LeRibeus,LG,2012,PHI,"Josh LeRibeus, PHI LG"
JL-1350,Jordan,Leslie,RWR,2015,CLE,"Jordan Leslie, CLE RWR"
JL-2250,Jeff,Locke,P,2013,MIN,"Jeff Locke, MIN P"
JL-2500,Jake,Long,RT,2008,MIN,"Jake Long, MIN RT"
JL-2560,Joe,Looney,C,2012,DAL,"Joe Looney, DAL C"
JL-2850,John,Lotulelei,WLB,2013,DAL,"John Lotulelei, DAL WLB"
JL-3050,Jeff,Luc,ILB,2015,NYJ,"Jeff Luc, NYJ ILB"
JL-3075,Jordan,Lucas,RCB,2016,MIA,"Jordan Lucas, MIA RCB"
JL-3250,John,Lunsford,PK,2016,TB,"John Lunsford, TB PK"
JM-0200,Jeremy,Maclin,LWR,2009,KC,"Jeremy Maclin, KC LWR"
JM-0887,Jalin,Marshall,RWR,2016,NYJ,"Jalin Marshall, NYJ RWR"
JM-1140,Josh,Martin,OLB,2013,NYJ,"Josh Martin, NYJ OLB"
JM-1425,Josue,Matias,RG,2015,TEN,"Josue Matias, TEN RG"
JM-1450,Jake,Matthews,LT,2014,ATL,"Jake Matthews, ATL LT"
JM-1550,Jordan,Matthews,SWR,2014,PHI,"Jordan Matthews, PHI SWR"
JM-1600,Josh,Mauga,RILB,2009,KC,"Josh Mauga, KC RILB"
JM-1650,Josh,Mauro,RDT,2014,ARI,"Josh Mauro, ARI RDT"
JM-1662,Johnny,Maxey,NT,2016,PIT,"Johnny Maxey, PIT NT"
JM-2050,Joey,Mbu,NT,2015,WAS,"Joey Mbu, WAS NT"
JM-2800,Jason,McCourty,RCB,2009,TEN,"Jason McCourty, TEN RCB"
JM-3150,Jake,McGee,TE,2016,SD,"Jake McGee, SD TE"
JM-3425,Jeremiah,McKinnon,LCB,2016,DAL,"Jeremiah McKinnon, DAL LCB"
JM-3450,Jerick,McKinnon,RB,2014,MIN,"Jerick McKinnon, MIN RB"
JM-3475,J.D.,McKissic,RB,2016,SEA,"J.D. McKissic, SEA RB"
JM-3775,Josh,McNary,ILB,2013,IND,"Josh McNary, IND ILB"
JM-3800,Jacob,McQuaide,LS,2011,LA,"Jacob McQuaide, LA LS"
JM-3950,Jamie,Meder,RDE,2014,CLE,"Jamie Meder, CLE RDE"
JM-4050,Jonathan,Meeks,SS,2013,BUF,"Jonathan Meeks, BUF SS"
JM-4150,Jack,Mewhort,LG,2014,IND,"Jack Mewhort, IND LG"
JM-4175,Jaydon,Mickens,LWR,2016,OAK,"Jaydon Mickens, OAK LWR"
JM-4550,John,Miller,RG,2015,BUF,"John Miller, BUF RG"
JM-4850,Jalen,Mills,LCB,2016,PHI,"Jalen Mills, PHI LCB"
JM-4950,Jordan,Mills,RT,2013,BUF,"Jordan Mills, BUF RT"
JM-6350,James,Morris,MLB,2014,DAL,"James Morris, DAL MLB"
JM-6950,Justin,Murray,RT,2016,DEN,"Justin Murray, DEN RT"
JM-7000,Jason,Myers,PK,2015,JAC,"Jason Myers, JAC PK"
JN-0625,J.J.,Nelson,LWR,2015,ARI,"J.J. Nelson, ARI LWR"
JN-0900,Jordy,Nelson,LWR,2008,GB,"Jordy Nelson, GB LWR"
JN-1750,Josh,Norman,RCB,2012,WAS,"Josh Norman, WAS RCB"
JN-1775,Jared,Norris,SLB,2016,CAR,"Jared Norris, CAR SLB"
JN-1900,Jordan,Norwood,RWR,2009,DEN,"Jordan Norwood, DEN RWR"
JO-0150,James,O'Shaughnessy,TE,2015,KC,"James O'Shaughnessy, KC TE"
JO-0175,Julien,Obioha,RDE,2016,NYJ,"Julien Obioha, NYJ RDE"
JO-0550,Jamize,Olawale,FB,2012,OAK,"Jamize Olawale, OAK FB"
JO-0850,Jeff,Overbaugh,LS,2016,DEN,"Jeff Overbaugh, DEN LS"
JP-0900,Jermey,Parnell,RT,2009,JAC,"Jermey Parnell, JAC RT"
JP-1750,Jordan,Payton,LWR,2016,CLE,"Jordan Payton, CLE LWR"
JP-2000,Julius,Peppers,LOLB,2002,GB,"Julius Peppers, GB LOLB"
JP-2050,Justin,Perillo,TE,2014,CHI,"Justin Perillo, CHI TE"
JP-2075,Josh,Perkins,TE,2016,ATL,"Josh Perkins, ATL TE"
JP-2250,Joshua,Perry,RILB,2016,SD,"Joshua Perry, SD RILB"
JP-2400,Jason,Peters,LT,2004,PHI,"Jason Peters, PHI LT"
JP-2800,John,Phillips,TE,2009,NO,"John Phillips, NO TE"
JP-2850,Jordan,Phillips,RDT,2015,MIA,"Jordan Phillips, MIA RDT"
JP-2900,Jason,Pierre-Paul,LDE,2010,NYG,"Jason Pierre-Paul, NYG LDE"
JP-3875,Jeremiah,Poutasi,RG,2015,JAC,"Jeremiah Poutasi, JAC RG"
JP-4050,Joe,Powell,SS,2016,BUF,"Joe Powell, BUF SS"
JP-4100,Jerraud,Powers,RCB,2009,BAL,"Jerraud Powers, BAL RCB"
JP-4150,Jordan,Poyer,FS,2013,CLE,"Jordan Poyer, CLE FS"
JP-4162,Jabari,Price,LCB,2014,MIN,"Jabari Price, MIN LCB"
JP-4187,Jay,Prosch,FB,2014,HOU,"Jay Prosch, HOU FB"
JP-4193,Jimmy,Pruitt,LCB,2016,NO,"Jimmy Pruitt, NO LCB"
JP-4350,Justin,Pugh,LG,2013,NYG,"Justin Pugh, NYG LG"
JP-4375,Jarrod,Pughsley,RG,2014,BAL,"Jarrod Pughsley, BAL RG"
JR-0150,Jalen,Ramsey,RCB,2016,JAC,"Jalen Ramsey, JAC RCB"
JR-1025,Jarran,Reed,RDT,2016,SEA,"Jarran Reed, SEA RDT"
JR-1150,Jordan,Reed,TE,2013,WAS,"Jordan Reed, WAS TE"
JR-1500,Jah,Reid,RT,2011,KC,"Jah Reid, KC RT"
JR-1600,Joe,Reitz,RT,2008,IND,"Joe Reitz, IND RT"
JR-2075,Jalen,Richard,RB,2016,OAK,"Jalen Richard, OAK RB"
JR-2150,Jordan,Richards,SS,2015,NE,"Jordan Richards, NE SS"
JR-2350,Jordan,Rigsbee,LG,2016,CAR,"Jordan Rigsbee, CAR LG"
JR-2650,Jamal,Robinson,LWR,2016,JAC,"Jamal Robinson, JAC LWR"
JR-2750,Josh,Robinson,RCB,2012,TB,"Josh Robinson, TB RCB"
JR-2800,Jacquizz,Rodgers,RB,2011,TB,"Jacquizz Rodgers, TB RB"
JR-2850,Jake,Rodgers,LT,2015,CAR,"Jake Rodgers, CAR LT"
JR-3230,Jumal,Rolle,RCB,2013,BAL,"Jumal Rolle, BAL RCB"
JR-3270,Jeremy,Ross,LWR,2011,ARI,"Jeremy Ross, ARI LWR"
JR-3288,Jake,Rudock,QB,2016,DET,"Jake Rudock, DET QB"
JR-3650,Jake,Ryan,LILB,2015,GB,"Jake Ryan, GB LILB"
JR-3700,Jon,Ryan,P,2006,SEA,"Jon Ryan, SEA P"
JS-0230,James,Sample,SS,2015,JAC,"James Sample, JAC SS"
JS-0500,Jamarca,Sanford,SS,2009,NO,"Jamarca Sanford, NO SS"
JS-1012,Jesse,Schmitt,LS,2016,NO,"Jesse Schmitt, NO LS"
JS-1025,Joe,Schobert,OLB,2016,CLE,"Joe Schobert, CLE OLB"
JS-1050,Jake,Schum,P,2013,GB,"Jake Schum, GB P"
JS-2050,Josh,Shaw,LCB,2015,CIN,"Josh Shaw, CIN LCB"
JS-2100,Jabaal,Sheard,RDE,2011,NE,"Jabaal Sheard, NE RDE"
JS-2150,JaCorey,Shepherd,LCB,2015,SF,"JaCorey Shepherd, SF LCB"
JS-2825,Jameill,Showers,QB,2015,DAL,"Jameill Showers, DAL QB"
JS-3050,Jalen,Simmons,RB,2016,CAR,"Jalen Simmons, CAR RB"
JS-3150,Justin,Simmons,FS,2016,DEN,"Justin Simmons, DEN FS"
JS-3250,John,Simon,OLB,2013,HOU,"John Simon, HOU OLB"
JS-3450,Jeremiah,Sirles,RT,2014,MIN,"Jeremiah Sirles, MIN RT"
JS-3500,Josh,Sitton,LG,2008,CHI,"Josh Sitton, CHI LG"
JS-4037,Jacquies,Smith,SLB,2012,TB,"Jacquies Smith, TB SLB"
JS-4150,Jaylon,Smith,RES,2016,DAL,"Jaylon Smith, DAL RES"
JS-4300,Jimmy,Smith,RCB,2011,BAL,"Jimmy Smith, BAL RCB"
JS-5050,Joe,Sommers,TE,2016,SEA,"Joe Sommers, SEA TE"
JS-5450,Jason,Spriggs,LT,2016,GB,"Jason Spriggs, GB LT"
JS-5700,Joe,Staley,LT,2007,SF,"Joe Staley, SF LT"
JS-6050,Julian,Stanford,OLB,2012,NYJ,"Julian Stanford, NYJ OLB"
JS-6087,Justin,Staples,LOLB,2013,TEN,"Justin Staples, TEN LOLB"
JS-6250,Jimmy,Staten,DT,2014,ATL,"Jimmy Staten, ATL DT"
JS-6275,Joel,Stave,QB,2016,KC,"Joel Stave, KC QB"
JS-6700,Jonathan,Stewart,RB,2008,CAR,"Jonathan Stewart, CAR RB"
JS-6950,James,Stone,C,2014,TB,"James Stone, TB C"
JS-7050,Jake,Stoneburner,TE,2013,NO,"Jake Stoneburner, NO TE"
JS-7075,Jaelen,Strong,LWR,2015,HOU,"Jaelen Strong, HOU LWR"
JS-7200,John,Sullivan,C,2008,WAS,"John Sullivan, WAS C"
JS-7450,J.R.,Sweezy,LG,2012,TB,"J.R. Sweezy, TB LG"
JT-0300,Jacob,Tamme,TE,2008,ATL,"Jacob Tamme, ATL TE"
JT-0650,Jaquiski,Tartt,FS,2015,SF,"Jaquiski Tartt, SF FS"
JT-0850,Jamar,Taylor,RCB,2013,CLE,"Jamar Taylor, CLE RCB"
JT-1050,Jordan,Taylor,LWR,2015,DEN,"Jordan Taylor, DEN LWR"
JT-1150,John,Theus,LT,2016,SF,"John Theus, SF LT"
JT-1300,J.T.,Thomas,WLB,2011,NYG,"J.T. Thomas, NYG WLB"
JT-1600,Joe,Thomas,LT,2007,CLE,"Joe Thomas, CLE LT"
JT-1650,Joe,Thomas,LILB,2014,GB,"Joe Thomas, GB LILB"
JT-1800,Josh,Thomas,RES,2011,DAL,"Josh Thomas, DAL RES"
JT-2000,Julius,Thomas,TE,2011,JAC,"Julius Thomas, JAC TE"
JT-2450,Juwan,Thompson,RB,2014,DEN,"Juwan Thompson, DEN RB"
JT-2825,Joe,Thuney,LG,2016,NE,"Joe Thuney, NE LG"
JT-2850,John,Timu,LILB,2015,CHI,"John Timu, CHI LILB"
JT-3000,Jordan,Todman,RB,2011,IND,"Jordan Todman, IND RB"
JT-3300,Justin,Trattou,RDE,2011,MIN,"Justin Trattou, MIN RDE"
JT-3350,J.C.,Tretter,C,2013,GB,"J.C. Tretter, GB C"
JT-3375,Jordan,Tripp,MLB,2014,GB,"Jordan Tripp, GB MLB"
JT-3600,Jason,Trusnik,SLB,2007,NO,"Jason Trusnik, NO SLB"
JT-3950,Justin,Tucker,PK,2012,BAL,"Justin Tucker, BAL PK"
JU-0300,John,Urschel,LG,2014,BAL,"John Urschel, BAL LG"
JV-0050,Jason,Vander Laan,QB,2016,NYJ,"Jason Vander Laan, NYJ QB"
JV-0300,Jared,Veldheer,LT,2010,ARI,"Jared Veldheer, ARI LT"
JV-0350,Joe,Vellano,DT,2013,ATL,"Joe Vellano, ATL DT"
JV-0425,Jason,Verrett,RCB,2014,SD,"Jason Verrett, SD RCB"
JV-0600,Jeremy,Vujnovich,RT,2014,IND,"Jeremy Vujnovich, IND RT"
JW-0525,Joe,Walker,MLB,2016,PHI,"Joe Walker, PHI MLB"
JW-0550,Josh,Walker,RG,2014,HOU,"Josh Walker, HOU RG"
JW-0725,Jihad,Ward,LDE,2016,OAK,"Jihad Ward, OAK LDE"
JW-0750,Jimmie,Ward,RCB,2014,SF,"Jimmie Ward, SF RCB"
JW-0850,Julius,Warmsley,RDE,2014,MIA,"Julius Warmsley, MIA RDE"
JW-0950,Jaylen,Watkins,S,2014,PHI,"Jaylen Watkins, PHI S"
JW-1100,J.J.,Watt,RDE,2011,HOU,"J.J. Watt, HOU RDE"
JW-1500,Joe,Webb,QB,2010,CAR,"Joe Webb, CAR QB"
JW-1700,Jon,Weeks,LS,2010,HOU,"Jon Weeks, HOU LS"
JW-1950,Josh,Wells,RT,2014,JAC,"Josh Wells, JAC RT"
JW-2350,John,Wetzel,RT,2013,ARI,"John Wetzel, ARI RT"
JW-2550,James,White,RB,2014,NE,"James White, NE RB"
JW-2675,Jermaine,Whitehead,FS,2015,GB,"Jermaine Whitehead, GB FS"
JW-3050,J.J.,Wilcox,SS,2013,DAL,"J.J. Wilcox, DAL SS"
JW-4625,Jonathan,Williams,RB,2016,BUF,"Jonathan Williams, BUF RB"
JW-4650,Jordan,Williams,RDT,2015,NYG,"Jordan Williams, NYG RDT"
JW-4675,Jordan,Williams,RWR,2016,NO,"Jordan Williams, NO RWR"
JW-4925,Jarrod,Wilson,SS,2016,JAC,"Jarrod Wilson, JAC SS"
JW-5350,Julian,Wilson,LCB,2015,KC,"Julian Wilson, KC LCB"
JW-5625,James,Winchester,LS,2013,KC,"James Winchester, KC LS"
JW-5650,Jameis,Winston,QB,2015,TB,"Jameis Winston, TB QB"
JW-6000,Jason,Witten,TE,2003,DAL,"Jason Witten, DAL TE"
JW-6250,Jonathan,Woodard,RDE,2016,JAC,"Jonathan Woodard, JAC RDE"
JW-6275,Josh,Woodrum,QB,2016,BUF,"Josh Woodrum, BUF QB"
JW-6530,Jerel,Worthy,DE,2012,BUF,"Jerel Worthy, BUF DE"
JW-6545,James,Wright,LWR,2014,CIN,"James Wright, CIN LWR"
JW-6560,Jarius,Wright,RWR,2012,MIN,"Jarius Wright, MIN RWR"
JZ-0225,Justin,Zimmer,DT,2016,NO,"Justin Zimmer, NO DT"
JZ-0300,Jeremy,Zuttah,C,2008,BAL,"Jeremy Zuttah, BAL C"
KA-0150,Kenneth,Acker,RCB,2014,KC,"Kenneth Acker, KC RCB"
KA-0400,Kamar,Aiken,LWR,2011,BAL,"Kamar Aiken, BAL LWR"
KA-0625,Kwon,Alexander,MLB,2015,TB,"Kwon Alexander, TB MLB"
KA-0650,Keenan,Allen,RWR,2013,SD,"Keenan Allen, SD RWR"
KA-0750,Kiko,Alonso,MLB,2013,MIA,"Kiko Alonso, MIA MLB"
KA-0925,Kevin,Anderson,ROLB,2016,PIT,"Kevin Anderson, PIT ROLB"
KA-0950,Kenny,Anunike,LDE,2014,NYJ,"Kenny Anunike, NYJ LDE"
KA-1000,Kyle,Arrington,LCB,2008,BAL,"Kyle Arrington, BAL LCB"
KB-0050,Kennard,Backman,TE,2015,DET,"Kennard Backman, DET TE"
KB-0350,Kenjon,Barner,RB,2013,PHI,"Kenjon Barner, PHI RB"
KB-0650,Karim,Barton,LG,2014,TEN,"Karim Barton, TEN LG"
KB-0750,Kelvin,Beachum,LT,2012,JAC,"Kelvin Beachum, JAC LT"
KB-0925,Kenny,Bell,LWR,2015,BAL,"Kenny Bell, BAL LWR"
KB-0950,Kelvin,Benjamin,LWR,2014,CAR,"Kelvin Benjamin, CAR LWR"
KB-1050,Kapri,Bibbs,RB,2014,DEN,"Kapri Bibbs, DEN RB"
KB-1650,Kevin,Bowen,RT,2016,WAS,"Kevin Bowen, WAS RT"
KB-1812,K.J.,Brent,LWR,2016,OAK,"K.J. Brent, OAK LWR"
KB-1825,Kentrell,Brice,FS,2016,GB,"Kentrell Brice, GB FS"
KB-1900,Kenny,Britt,LWR,2009,LA,"Kenny Britt, LA LWR"
KB-2150,Kentrell,Brothers,MLB,2016,MIN,"Kentrell Brothers, MIN MLB"
KB-2250,Kourtnei,Brown,LOLB,2012,TEN,"Kourtnei Brown, TEN LOLB"
KB-2850,Kevin,Byard,FS,2016,TEN,"Kevin Byard, TEN FS"
KC-0212,Kameron,Canaday,LS,2016,PIT,"Kameron Canaday, PIT LS"
KC-0250,Ka'Deem,Carey,RB,2014,CHI,"Ka'Deem Carey, CHI RB"
KC-0650,Kyle,Carter,TE,2016,MIN,"Kyle Carter, MIN TE"
KC-0675,Kivon,Cartwright,TE,2016,TB,"Kivon Cartwright, TB TE"
KC-0900,Kam,Chancellor,SS,2010,SEA,"Kam Chancellor, SEA SS"
KC-1225,Kenny,Clark,LDE,2016,GB,"Kenny Clark, GB LDE"
KC-1400,Kellen,Clemens,QB,2006,SD,"Kellen Clemens, SD QB"
KC-1800,Kurt,Coleman,SS,2010,CAR,"Kurt Coleman, CAR SS"
KC-2250,Kenny,Cook,LWR,2015,KC,"Kenny Cook, KC LWR"
KC-2325,Kamalei,Correa,ILB,2016,BAL,"Kamalei Correa, BAL ILB"
KC-2350,Kirk,Cousins,QB,2012,WAS,"Kirk Cousins, WAS QB"
KC-2550,Ken,Crawley,RCB,2016,NO,"Ken Crawley, NO RCB"
KD-0100,Karlos,Dansby,SLB,2004,CIN,"Karlos Dansby, CIN SLB"
KD-0400,Kellen,Davis,TE,2008,NYJ,"Kellen Davis, NYJ TE"
KD-0450,Knile,Davis,RB,2013,KC,"Knile Davis, KC RB"
KD-1025,K.J.,Dillon,SS,2016,HOU,"K.J. Dillon, HOU SS"
KD-1050,Kenneth,Dixon,RB,2016,BAL,"Kenneth Dixon, BAL RB"
KD-1125,Kevin,Dodd,ROLB,2016,TEN,"Kevin Dodd, TEN ROLB"
KD-1462,Kenyan,Drake,RB,2016,MIA,"Kenyan Drake, MIA RB"
KD-1475,Kurtis,Drummond,FS,2015,HOU,"Kurtis Drummond, HOU FS"
KD-1600,King,Dunlap,LT,2008,SD,"King Dunlap, SD LT"
KD-1650,Kenneth,Durden,RCB,2016,OAK,"Kenneth Durden, OAK RCB"
KE-0050,Kony,Ealy,LDE,2014,CAR,"Kony Ealy, CAR LDE"
KE-0125,Kasim,Edebali,LDE,2014,NO,"Kasim Edebali, NO LDE"
KE-0150,Kadeem,Edwards,RG,2014,DAL,"Kadeem Edwards, DAL RG"
KE-0550,Kyle,Emanuel,ROLB,2015,SD,"Kyle Emanuel, SD ROLB"
KE-0650,Kaleb,Eulls,DT,2015,SD,"Kaleb Eulls, SD DT"
KF-0050,Kyler,Fackrell,ROLB,2016,GB,"Kyler Fackrell, GB ROLB"
KF-0075,Ka'imi,Fairbairn,PK,2016,HOU,"Ka'imi Fairbairn, HOU PK"
KF-0150,Kenneth,Farrow,RB,2016,SD,"Kenneth Farrow, SD RB"
KF-0250,Kai,Forbath,PK,2011,MIN,"Kai Forbath, MIN PK"
KF-0350,Khairi,Fortt,WLB,2014,WAS,"Khairi Fortt, WAS WLB"
KF-0425,Kavon,Frazier,SS,2016,DAL,"Kavon Frazier, DAL SS"
KF-0437,Kyle,Friend,C,2016,PIT,"Kyle Friend, PIT C"
KF-0450,Kendall,Fuller,RCB,2016,WAS,"Kendall Fuller, WAS RCB"
KF-0500,Kyle,Fuller,RCB,2014,CHI,"Kyle Fuller, CHI RCB"
KG-0325,Keyarris,Garrett,RWR,2016,CAR,"Keyarris Garrett, CAR RWR"
KG-0700,Kedric,Golston,NT,2006,WAS,"Kedric Golston, WAS NT"
KG-0750,Kevin,Graf,LT,2014,ATL,"Kevin Graf, ATL LT"
KG-0850,Khaseem,Greene,RILB,2013,KC,"Khaseem Greene, KC RILB"
KG-1200,Kamu,Grugier-Hill,WLB,2016,PHI,"Kamu Grugier-Hill, PHI WLB"
KH-1850,Kenny,Hilliard,RB,2015,HOU,"Kenny Hilliard, HOU RB"
KH-2050,Kevin,Hogan,QB,2016,CLE,"Kevin Hogan, CLE QB"
KH-2250,Khaled,Holmes,C,2013,NYG,"Khaled Holmes, NYG C"
KH-2600,Kevin,Huber,P,2009,CIN,"Kevin Huber, CIN P"
KH-3100,Kerry,Hyder,RDE,2014,DET,"Kerry Hyder, DET RDE"
KI-0150,Kemal,Ishmael,FS,2013,ATL,"Kemal Ishmael, ATL FS"
KJ-0100,Kareem,Jackson,LCB,2010,HOU,"Kareem Jackson, HOU LCB"
KJ-0512,Kaleb,Johnson,RG,2015,ARI,"Kaleb Johnson, ARI RG"
KJ-0650,Kevin,Johnson,LCB,2015,HOU,"Kevin Johnson, HOU LCB"
KJ-1150,Karl,Joseph,SS,2016,OAK,"Karl Joseph, OAK SS"
KJ-1400,Kyle,Juszczyk,FB,2013,BAL,"Kyle Juszczyk, BAL FB"
KK-1000,Karl,Klug,DT,2011,TEN,"Karl Klug, TEN DT"
KL-0075,Kendall,Lamm,LT,2015,HOU,"Kendall Lamm, HOU LT"
KL-0200,Kendall,Langford,LDE,2008,IND,"Kendall Langford, IND LDE"
KL-0525,Kenny,Lawler,LWR,2016,SEA,"Kenny Lawler, SEA LWR"
KL-0550,Khari,Lee,TE,2015,DET,"Khari Lee, DET TE"
KL-0800,Kendrick,Lewis,FS,2010,BAL,"Kendrick Lewis, BAL FS"
KL-0950,Kapron,Lewis-Moore,DE,2013,CHI,"Kapron Lewis-Moore, CHI DE"
KL-1000,Kory,Lichtensteiger,RET,2008,WAS,"Kory Lichtensteiger, WAS RET"
KL-1075,Kolby,Listenbee,RES,2016,BUF,"Kolby Listenbee, BUF RES"
KL-1350,Kyle,Long,RG,2013,CHI,"Kyle Long, CHI RG"
KL-1400,Kyle,Love,RDT,2010,CAR,"Kyle Love, CAR RDT"
KM-0050,Khalil,Mack,LDE,2014,OAK,"Khalil Mack, OAK LDE"
KM-0350,Keith,Marshall,RB,2016,WAS,"Keith Marshall, WAS RB"
KM-0425,Kareem,Martin,WLB,2014,ARI,"Kareem Martin, ARI WLB"
KM-0750,K.J.,Maye,LWR,2016,TEN,"K.J. Maye, TEN LWR"
KM-1050,Kelcie,McCray,SS,2012,SEA,"Kelcie McCray, SEA SS"
KM-1070,Kevin,McDermott,LS,2013,MIN,"Kevin McDermott, MIN LS"
KM-1150,Keith,McGill,SS,2014,OAK,"Keith McGill, OAK SS"
KM-1875,Keavon,Milton,RT,2013,PIT,"Keavon Milton, PIT RT"
KM-1950,Kevin,Minter,RILB,2013,ARI,"Kevin Minter, ARI RILB"
KM-2000,Koa,Misi,SLB,2010,MIA,"Koa Misi, MIA SLB"
KM-2560,Kellen,Moore,QB,2012,DAL,"Kellen Moore, DAL QB"
KM-3250,Keith,Mumphery,LWR,2015,HOU,"Keith Mumphery, HOU LWR"
KM-3400,Kyle,Murphy,RT,2016,GB,"Kyle Murphy, GB RT"
KN-0125,Keanu,Neal,FS,2016,ATL,"Keanu Neal, ATL FS"
KN-0150,Kyle,Nelson,LS,2011,SF,"Kyle Nelson, SF LS"
KN-0450,Kevin,Norwood,RWR,2014,NYG,"Kevin Norwood, NYG RWR"
KO-0750,Kelechi,Osemele,LG,2012,OAK,"Kelechi Osemele, OAK LG"
KP-0050,Kevin,Pamphile,LG,2014,TB,"Kevin Pamphile, TB LG"
KP-0325,Kyle,Peko,NT,2016,DEN,"Kyle Peko, DEN NT"
KP-0450,Kevin,Peterson,LCB,2016,LA,"Kevin Peterson, LA LCB"
KP-0650,Kevin,Pierre-Louis,ROLB,2014,SEA,"Kevin Pierre-Louis, SEA ROLB"
KR-0312,Kalif,Raymond,RWR,2016,DEN,"Kalif Raymond, DEN RWR"
KR-0325,Keith,Reaser,RCB,2014,SF,"Keith Reaser, SF RCB"
KR-0387,Kalan,Reed,LCB,2016,TEN,"Kalan Reed, TEN LCB"
KR-0460,Kendall,Reyes,LDE,2012,KC,"Kendall Reyes, KC LDE"
KR-0480,Keenan,Reynolds,RWR,2016,BAL,"Keenan Reynolds, BAL RWR"
KR-0950,Keenan,Robinson,WLB,2012,NYG,"Keenan Robinson, NYG WLB"
KR-1050,Khiry,Robinson,RB,2013,NYJ,"Khiry Robinson, NYJ RB"
KR-1200,Kyle,Rudolph,TE,2011,MIN,"Kyle Rudolph, MIN TE"
KR-1250,Keivarae,Russell,LCB,2016,CIN,"Keivarae Russell, CIN LCB"
KS-0450,Kevon,Seymour,LCB,2016,BUF,"Kevon Seymour, BUF LCB"
KS-0800,Kelvin,Sheppard,MLB,2011,NYG,"Kelvin Sheppard, NYG MLB"
KS-0850,Kawann,Short,RDT,2013,CAR,"Kawann Short, CAR RDT"
KS-0875,Kevin,Short,LCB,2015,LA,"Kevin Short, LA LCB"
KS-1450,Keith,Smith,FB,2014,DAL,"Keith Smith, DAL FB"
KS-1925,Kevin,Snyder,ILB,2015,DEN,"Kevin Snyder, DEN ILB"
KS-1950,Kristjan,Sokoli,DT,2015,IND,"Kristjan Sokoli, IND DT"
KS-2350,Kenny,Stills,RWR,2013,MIA,"Kenny Stills, MIA RWR"
KT-0150,Keith,Tandy,SS,2012,TB,"Keith Tandy, TB SS"
KT-0162,Kelvin,Taylor,RB,2016,SEA,"Kelvin Taylor, SEA RB"
KT-0475,Kendal,Thompson,RWR,2016,WAS,"Kendal Thompson, WAS RWR"
KT-0625,Khyri,Thornton,RDT,2014,DET,"Khyri Thornton, DET RDT"
KT-0650,Korey,Toomer,LILB,2012,SD,"Korey Toomer, SD LILB"
KU-0200,Kraig,Urbik,RG,2009,MIA,"Kraig Urbik, MIA RG"
KV-0050,Kenny,Vaccaro,SS,2013,NO,"Kenny Vaccaro, NO SS"
KV-0075,Kyle,Van Noy,MLB,2014,NE,"Kyle Van Noy, NE MLB"
KW-0850,Kayvon,Webster,LCB,2013,DEN,"Kayvon Webster, DEN LCB"
KW-0875,Keith,Wenning,QB,2014,NYG,"Keith Wenning, NYG QB"
KW-0887,Kevin,White,RWR,2015,CHI,"Kevin White, CHI RWR"
KW-0930,Kenny,Wiggins,LG,2011,SD,"Kenny Wiggins, SD LG"
